customer_id,signup_date,last_active_date,age,region,city_raw,customer_segment,acquisition_channel,product_plan,device_type,monthly_sessions,avg_monthly_spend,discount_pct,support_tickets_90d,satisfaction_score,estimated_income_czk,payment_method,churned
110844,2022-06-18,2026-04-03,25.0,Brno,Brno,Young Professional,Referral,Basic,mobile,8.0,1271.47,31.5,1.0,7.3,45000.0,card,0
110845,2022-02-02,2026-04-17,55.0,Prague,Prague,Student,Direct,Premium,mobile,11.0,4413.24,5.8,0.0,10.0,24300.0,card,0
110846,2023-01-12,2026-04-15,36.0,Brno,brno,Young Professional,Paid Ads,Premium,mobile,15.0,2504.14,52.5,3.0,7.2,56200.0,card,0
110847,2025-05-22,2025-11-09,53.0,Olomouc,Olomouc,Small Business,Email Campaign,Basic,mobile,0.0,0.0,3.1,1.0,6.8,68800.0,card,0
110848,2023-01-28,2026-04-20,35.0,Prague,PRG,Family,Paid Ads,Business,desktop,13.0,4678.24,19.3,3.0,5.6,57800.0,card,0
110849,2023-05-04,2026-04-20,54.0,Ostrava,ostrava,Retired,Partner,Basic,tablet,8.0,395.42,19.9,2.0,6.0,18700.0,card,0
110850,2023-12-23,2026-04-01,34.0,Ostrava,Ostrava,Young Professional,Organic Search,Plus,desktop,13.0,1666.85,10.5,1.0,6.6,30400.0,card,0
110851,2024-08-03,2026-01-15,36.0,Brno,BRN,Young Professional,Organic Search,Basic,mobile,6.0,1052.06,25.6,2.0,7.7,41000.0,card,1
110852,2024-11-18,2026-04-22,25.0,Olomouc,olomouc,Family,,Plus,mobile,13.0,4167.43,6.5,1.0,6.2,34200.0,card,0
110853,2022-02-08,2026-04-23,60.0,Other,other,Student,Organic Search,Business,mobile,10.0,4359.08,13.8,2.0,7.1,32100.0,card,0
110854,2025-04-11,2026-04-22,28.0,Other,Unknown,Student,Direct,Basic,tablet,6.0,1740.27,6.2,1.0,,23000.0,paypal,0
110855,2024-11-06,2026-04-10,21.0,Other,Unknown,Small Business,Paid Ads,Basic,mobile,8.0,507.55,17.7,3.0,6.3,62700.0,paypal,0
110856,,2026-04-08,59.0,Prague,Praha,Family,Organic Search,Basic,desktop,6.0,559.08,9.9,4.0,7.6,86500.0,card,0
110857,2022-08-14,2026-04-23,47.0,Prague,PRG,Young Professional,Paid Ads,Basic,mobile,8.0,530.08,21.2,0.0,7.7,45400.0,card,0
110858,2022-03-08,2026-04-15,59.0,Other,Other,Student,Email Campaign,Premium,mobile,6.0,1172.75,27.1,1.0,9.0,42600.0,bank_transfer,0
110859,2025-05-05,2026-04-26,29.0,Prague,PRG,Family,Paid Ads,Basic,mobile,9.0,709.09,13.2,3.0,5.2,94600.0,bank_transfer,0
110860,2024-04-14,2026-04-10,46.0,Brno,BRN,Family,Social Media,Basic,mobile,8.0,965.84,1.5,2.0,,77300.0,card,0
110861,2024-11-12,2026-04-20,56.0,Plzen,plzeň,Young Professional,Direct,Business,mobile,19.0,0.0,7.1,1.0,6.9,55000.0,bank_transfer,0
110862,2024-09-25,2026-04-14,23.0,Other,Other,Student,Paid Ads,Plus,desktop,7.0,497.63,21.0,1.0,8.3,11200.0,card,0
110863,2022-08-25,2026-04-13,42.0,Prague,Praha,Family,Organic Search,Plus,desktop,9.0,531.6,3.6,2.0,8.1,61400.0,card,0
110864,2024-08-14,2026-04-03,32.0,Liberec,Liberec,Young Professional,Organic Search,Plus,mobile,12.0,1993.72,2.9,1.0,6.4,22200.0,bank_transfer,0
110865,2024-07-07,2026-04-25,33.0,Olomouc,Olomouc,Young Professional,Social Media,Basic,mobile,3.0,553.54,7.3,2.0,4.6,46600.0,bank_transfer,0
110866,2025-03-07,2026-04-21,27.0,Plzen,Pilsen,Family,Social Media,Plus,desktop,9.0,902.49,22.4,0.0,7.9,53800.0,card,0
110867,2023-04-18,2026-04-24,44.0,Liberec,Liberec,Family,Direct,Premium,mobile,17.0,4534.3,18.6,3.0,6.6,80500.0,card,0
110868,,2026-04-05,35.0,Prague,PRG,Retired,Referral,Plus,tablet,9.0,657.46,10.0,4.0,3.7,51600.0,card,0
110869,2023-11-26,2026-04-23,26.0,Brno,Brno,Small Business,Direct,Plus,desktop,18.0,1774.37,11.9,2.0,6.8,62900.0,paypal,0
110870,2025-06-06,2026-03-26,56.0,Ostrava,ostrava,Small Business,Referral,Basic,desktop,12.0,1075.78,6.3,2.0,,36700.0,paypal,0
110871,2022-11-13,2026-04-06,39.0,Brno,Brno,Young Professional,Social Media,Plus,desktop,7.0,879.42,11.4,0.0,8.4,39700.0,card,0
110872,2023-08-21,2026-04-25,18.0,Olomouc,Olomouc,Young Professional,Referral,Basic,unknown,6.0,0.0,0.0,1.0,7.5,29400.0,bank_transfer,0
110873,2024-02-07,2026-04-20,29.0,Other,Unknown,Young Professional,Paid Ads,Business,desktop,12.0,4540.4,28.6,0.0,8.1,34400.0,bank_transfer,0
110874,2024-06-04,2026-03-29,19.0,Ostrava,Ostrava,Young Professional,Direct,Premium,mobile,14.0,6352.63,4.8,2.0,7.6,30600.0,bank_transfer,0
110875,2023-07-15,2026-03-31,30.0,Brno,brno,Family,Direct,Basic,desktop,10.0,568.78,2.2,0.0,5.2,76900.0,card,0
110876,2025-05-09,2026-02-19,43.0,Other,other,Young Professional,Direct,Basic,mobile,0.0,0.0,2.4,4.0,5.7,53600.0,card,0
110877,,2026-04-12,46.0,Liberec,Liberec,Young Professional,Organic Search,Plus,tablet,12.0,945.18,25.5,0.0,8.8,30800.0,paypal,0
110878,2025-04-16,2026-04-19,49.0,Olomouc,olomouc,Family,Social Media,Basic,unknown,3.0,294.6,6.3,1.0,7.1,125600.0,card,0
110879,2024-01-27,2026-04-27,30.0,Prague,prague,Student,Referral,Premium,desktop,12.0,3289.6,0.0,1.0,6.2,,card,0
110880,2022-05-03,2026-01-21,33.0,Ostrava,Ostrava,Small Business,Organic Search,Premium,mobile,0.0,0.0,7.9,1.0,,54000.0,card,0
110881,2022-12-08,2026-04-18,44.0,Prague,PRG,Small Business,Organic Search,Basic,mobile,17.0,2421.19,33.0,0.0,7.5,157900.0,card,0
110882,2025-04-09,2026-04-24,49.0,Olomouc,olomouc,Family,Social Media,Business,mobile,16.0,5996.03,5.5,1.0,9.3,81600.0,bank_transfer,0
110883,2024-12-18,2026-04-16,36.0,Brno,brno,Young Professional,Paid Ads,Plus,mobile,10.0,2904.04,19.7,1.0,6.1,47100.0,bank_transfer,0
110884,,2026-04-01,46.0,Olomouc,olomouc,Family,Paid Ads,Plus,mobile,12.0,2647.76,15.7,3.0,3.6,72700.0,bank_transfer,0
110885,2025-10-28,2026-04-04,31.0,Liberec,liberec,Family,Organic Search,Plus,tablet,9.0,2030.86,29.6,2.0,5.8,40700.0,card,0
110886,2022-04-05,2026-04-19,18.0,Brno,brno,Family,Social Media,Basic,desktop,7.0,1304.92,3.0,5.0,3.7,48100.0,cash,0
110887,,2025-12-11,50.0,,Unknown,Young Professional,Organic Search,Plus,desktop,0.0,0.0,4.0,4.0,5.7,42700.0,bank_transfer,0
110888,2022-02-10,2026-04-09,45.0,Ostrava,ostrava,Young Professional,Organic Search,Plus,mobile,14.0,1482.03,26.2,1.0,6.8,38600.0,card,0
110889,,2026-04-15,37.0,Prague,prague,Student,Organic Search,Basic,mobile,5.0,229.67,14.4,1.0,6.1,20800.0,card,0
110890,2022-01-07,2026-04-17,40.0,Liberec,Liberec,Family,Paid Ads,Plus,mobile,10.0,0.0,36.8,5.0,4.7,53800.0,paypal,0
110891,,2026-04-29,53.0,Liberec,Liberec,Young Professional,Email Campaign,Basic,mobile,9.0,0.0,19.5,1.0,6.6,41900.0,card,0
110892,2022-03-10,2026-03-31,38.0,Brno,brno,Young Professional,Social Media,Premium,desktop,12.0,5357.88,8.0,0.0,8.1,42500.0,card,0
110893,2025-01-09,2026-03-03,18.0,Plzen,Pilsen,Family,Paid Ads,Premium,mobile,9.0,4463.6,18.9,3.0,6.6,68300.0,card,0
110894,2023-06-26,2026-04-26,18.0,Prague,prague,Small Business,Organic Search,Premium,desktop,9.0,1175.72,22.3,0.0,8.4,171000.0,card,0
110895,2025-07-09,2025-06-19,55.0,Brno,Brno,Family,Paid Ads,Basic,desktop,0.0,0.0,14.5,3.0,3.7,39300.0,card,1
110896,2022-03-30,2026-03-19,46.0,Other,Unknown,Small Business,Direct,Plus,mobile,17.0,5159.17,24.7,0.0,6.9,93600.0,card,0
110897,2025-05-16,2026-01-15,53.0,Prague,Prague,Young Professional,Paid Ads,Premium,tablet,0.0,0.0,17.4,1.0,6.9,118500.0,card,0
110898,2022-08-01,2026-04-23,57.0,Other,Unknown,Family,Organic Search,Basic,desktop,7.0,611.32,5.7,1.0,5.0,25200.0,bank_transfer,0
110899,2024-04-13,2026-03-28,57.0,Plzen,Pilsen,Family,Direct,Premium,desktop,21.0,4322.35,21.7,1.0,9.2,67900.0,card,0
110900,2022-09-23,2026-04-10,20.0,Other,other,Student,Paid Ads,Basic,desktop,4.0,884.97,24.8,0.0,7.5,22200.0,card,0
110901,2024-06-30,2026-04-15,35.0,Prague,prague,Family,Email Campaign,Plus,mobile,12.0,2271.74,6.1,0.0,7.7,62600.0,paypal,0
110902,2022-10-20,2026-04-28,26.0,Ostrava,ostrava,Small Business,Paid Ads,Basic,mobile,5.0,871.38,16.4,3.0,,49500.0,bank_transfer,0
110903,2025-05-15,2026-04-09,40.0,Brno,BRN,Family,Direct,Basic,mobile,8.0,1227.3,6.2,3.0,5.4,67400.0,card,0
110904,2022-11-29,2026-04-20,20.0,Other,other,Young Professional,Organic Search,Plus,desktop,17.0,1367.75,10.7,2.0,8.9,49000.0,paypal,0
110905,2025-01-05,2026-04-23,39.0,Brno,BRN,Family,Paid Ads,Basic,desktop,5.0,204.07,29.5,1.0,,51900.0,card,0
110906,2025-08-04,2026-04-26,18.0,Plzen,plzeň,Young Professional,Email Campaign,Plus,mobile,7.0,872.59,3.7,1.0,6.4,42500.0,card,0
110907,2024-10-01,2026-04-09,33.0,Other,Other,Student,Paid Ads,Premium,mobile,8.0,1339.2,11.4,3.0,7.1,9600.0,paypal,0
110908,2022-02-16,2026-04-19,57.0,Prague,Praha,Student,Social Media,Basic,tablet,3.0,126.18,13.4,4.0,3.7,33400.0,card,0
110909,2023-09-14,2026-04-17,29.0,Prague,Praha,Young Professional,Paid Ads,Business,mobile,13.0,4813.3,35.2,0.0,5.8,39000.0,card,0
110910,2025-05-08,2026-04-17,29.0,Ostrava,Ostrava,Retired,Paid Ads,Basic,mobile,3.0,231.12,28.2,3.0,7.4,25900.0,card,0
110911,,2026-04-24,40.0,Olomouc,Olomouc,Family,Social Media,Premium,mobile,14.0,6871.41,11.3,0.0,6.1,35800.0,card,0
110912,,2026-04-14,40.0,Olomouc,olomouc,Young Professional,Email Campaign,Plus,mobile,11.0,1633.59,28.2,1.0,8.4,33600.0,bank_transfer,0
110913,,2026-04-25,42.0,Brno,Brno,Family,Direct,Plus,desktop,8.0,1329.46,24.9,2.0,8.3,73600.0,card,0
110914,2025-12-14,2026-04-22,28.0,Prague,PRG,Student,Paid Ads,Plus,tablet,8.0,1388.69,5.9,1.0,7.0,17800.0,bank_transfer,0
110915,2022-06-03,2026-04-07,30.0,Brno,BRN,Student,Social Media,Business,unknown,7.0,2344.82,10.5,,,22800.0,card,0
110916,2023-02-19,2026-04-06,39.0,Prague,Praha,Student,Referral,Plus,mobile,11.0,2547.58,18.4,1.0,5.9,23300.0,bank_transfer,0
110917,2025-10-08,2026-04-26,51.0,Prague,PRG,Small Business,Social Media,Basic,mobile,7.0,867.64,3.8,4.0,3.9,151600.0,paypal,0
110918,2025-03-26,2026-04-20,29.0,Brno,BRN,Retired,Social Media,Plus,mobile,5.0,1093.03,11.0,0.0,5.7,30900.0,bank_transfer,0
110919,2025-07-08,2026-04-22,35.0,Liberec,Liberec,Young Professional,Social Media,Plus,desktop,6.0,2462.3,16.4,2.0,6.9,26500.0,bank_transfer,0
110920,,2026-04-21,18.0,Liberec,liberec,Young Professional,Referral,Premium,mobile,28.0,8311.67,0.0,0.0,10.0,41100.0,card,0
110921,,2026-04-08,32.0,Plzen,Pilsen,Student,Paid Ads,Basic,mobile,5.0,599.83,25.7,1.0,6.2,13200.0,card,0
110922,2024-09-09,2026-04-22,41.0,Other,Other,Small Business,Referral,Plus,unknown,17.0,3873.96,0.8,0.0,6.7,84500.0,cash,0
110923,2025-02-28,2026-04-27,49.0,Ostrava,Ostrava,Student,Direct,Plus,mobile,5.0,0.0,3.7,2.0,6.5,11000.0,bank_transfer,0
110924,2023-08-02,2025-08-25,28.0,Prague,PRG,Family,Paid Ads,Basic,tablet,8.0,1099.01,33.1,2.0,4.6,66900.0,card,1
110925,2024-01-10,2026-04-25,40.0,Ostrava,ostrava,Family,Direct,Basic,mobile,2.0,129.9,20.3,1.0,6.4,62600.0,bank_transfer,0
110926,2022-06-12,2026-04-19,42.0,Other,Other,Young Professional,Organic Search,Basic,mobile,4.0,673.77,0.3,1.0,6.4,29300.0,card,0
110927,2024-11-04,2026-04-22,18.0,Prague,Prague,Student,Social Media,Business,desktop,9.0,2817.75,7.0,0.0,6.3,47100.0,paypal,0
110928,,2026-04-05,22.0,Other,other,Family,Organic Search,Basic,tablet,12.0,944.39,0.4,0.0,10.0,46400.0,bank_transfer,0
110929,2022-07-14,2026-04-10,45.0,Liberec,Liberec,Small Business,Referral,Basic,desktop,14.0,1536.29,0.0,2.0,7.2,40800.0,,0
110930,2023-06-26,2026-04-20,39.0,Olomouc,olomouc,Student,Partner,Basic,mobile,7.0,764.37,29.1,0.0,7.0,16900.0,bank_transfer,0
110931,,2026-04-25,39.0,Plzen,Pilsen,Family,Social Media,Business,desktop,14.0,9867.07,16.4,1.0,6.9,81400.0,card,0
110932,2024-04-29,2026-04-11,26.0,Prague,PRG,Small Business,Organic Search,Premium,mobile,14.0,3393.67,25.6,0.0,9.0,101900.0,bank_transfer,0
110933,not_available,2026-04-25,19.0,Other,Unknown,Student,Direct,Basic,mobile,4.0,0.0,14.4,2.0,8.5,6800.0,card,0
110934,2023-03-03,2026-04-14,44.0,Other,Unknown,Retired,Referral,,mobile,14.0,3172.71,27.7,0.0,9.3,38900.0,card,0
110935,2023-05-12,2026-04-22,40.0,Other,Unknown,Young Professional,Social Media,Plus,mobile,9.0,0.0,4.1,2.0,7.3,36000.0,card,0
110936,2024-04-07,2026-04-13,18.0,Prague,PRG,Young Professional,Social Media,Premium,mobile,12.0,4978.37,17.9,3.0,7.1,57100.0,card,0
110937,2023-05-01,2026-04-25,37.0,Olomouc,Olomouc,Family,Organic Search,Basic,desktop,7.0,318.93,40.0,1.0,6.0,34400.0,card,0
110938,2025-12-07,2025-10-22,61.0,Ostrava,ostrava,Small Business,Paid Ads,Business,mobile,15.0,6672.3,10.5,1.0,8.7,65500.0,card,1
110939,2022-11-26,2026-04-13,46.0,Liberec,Liberec,Young Professional,Organic Search,Business,mobile,21.0,8721.29,16.4,0.0,7.1,33900.0,card,0
110940,2024-06-07,2026-03-26,26.0,Brno,BRN,Family,Organic Search,Premium,mobile,12.0,3465.68,30.0,0.0,9.4,59800.0,card,0
110941,2024-09-17,2026-04-08,40.0,Other,other,Family,Social Media,Basic,tablet,3.0,293.4,19.1,3.0,3.3,48100.0,,0
110942,,2026-04-25,35.0,Brno,brno,Small Business,Organic Search,Basic,mobile,10.0,807.21,15.4,1.0,8.6,129300.0,card,0
110943,2022-09-16,2026-04-23,59.0,Olomouc,olomouc,Family,Organic Search,Premium,desktop,13.0,3746.78,3.6,0.0,8.4,60900.0,card,0
110944,2022-10-19,2026-04-09,23.0,Ostrava,ostrava,Student,Social Media,Basic,desktop,4.0,423.01,3.6,0.0,8.2,24500.0,card,0
110945,2022-05-23,2026-04-26,55.0,Plzen,Pilsen,Family,Paid Ads,Basic,mobile,4.0,523.99,13.6,1.0,5.8,57800.0,bank_transfer,0
110946,2024-01-17,2026-04-28,22.0,Prague,Prague,Young Professional,Organic Search,Plus,mobile,7.0,1267.42,5.9,2.0,5.7,54900.0,bank_transfer,0
110947,2023-09-19,2026-04-18,42.0,Plzen,Plzen,Young Professional,Paid Ads,Basic,desktop,4.0,441.11,27.2,3.0,5.0,70700.0,bank_transfer,0
110948,2025-10-20,2026-04-24,46.0,Ostrava,ostrava,Small Business,Social Media,Plus,mobile,12.0,1439.97,7.7,1.0,,66000.0,bank_transfer,0
110949,2022-03-31,2025-08-28,53.0,Olomouc,Olomouc,Student,Social Media,Basic,mobile,4.0,309.28,18.5,1.0,6.4,13800.0,card,1
110950,2023-12-21,2026-03-30,48.0,Brno,Brno,Young Professional,Direct,Premium,desktop,14.0,14919.18,1.3,0.0,9.1,25000.0,paypal,0
110951,2025-04-02,2026-04-05,18.0,Other,Other,Family,Direct,Basic,mobile,5.0,343.81,26.6,2.0,6.0,31000.0,card,0
110952,2023-04-26,2025-10-03,38.0,Other,Other,Small Business,Organic Search,Basic,desktop,0.0,0.0,24.5,0.0,6.4,103800.0,card,0
110953,,2026-04-11,45.0,Other,other,Small Business,Referral,Business,mobile,34.0,17431.42,6.5,0.0,8.1,66000.0,paypal,0
110954,2025-01-05,2026-04-01,52.0,Brno,BRN,Young Professional,Referral,Basic,mobile,12.0,1056.38,26.2,0.0,7.4,50900.0,card,0
110955,2023-11-04,2026-04-12,0.0,Liberec,liberec,Young Professional,Email Campaign,Plus,mobile,7.0,869.97,9.5,0.0,8.7,34500.0,card,0
110956,2023-06-01,2025-10-28,26.0,Brno,brno,Small Business,Organic Search,Basic,mobile,5.0,337.0,31.9,3.0,5.8,86000.0,bank_transfer,1
110957,2023-04-30,2026-04-26,19.0,Other,Other,Small Business,Organic Search,Premium,desktop,18.0,4159.25,5.8,2.0,5.7,58300.0,bank_transfer,0
110958,2024-02-21,2026-04-16,38.0,Brno,BRN,Family,Organic Search,Plus,desktop,9.0,1004.06,13.5,2.0,9.0,53200.0,bank_transfer,0
110959,2022-04-14,2026-04-15,42.0,Prague,PRG,Young Professional,Email Campaign,Plus,mobile,8.0,957.53,9.8,1.0,8.2,55600.0,bank_transfer,0
110960,2022-12-05,2025-12-01,43.0,Ostrava,Ostrava,Young Professional,Organic Search,Premium,mobile,0.0,0.0,9.0,1.0,8.0,41300.0,paypal,0
110961,2023-11-18,2026-04-29,35.0,Prague,PRG,Retired,Paid Ads,Premium,desktop,3.0,1399.21,27.1,0.0,9.6,23000.0,card,0
110962,2024-06-18,2026-03-19,37.0,Plzen,Plzen,Family,Paid Ads,Basic,mobile,3.0,210.82,34.2,4.0,4.3,51800.0,card,0
110963,2023-08-30,2026-04-07,37.0,Plzen,plzeň,Small Business,Partner,Plus,mobile,11.0,5795.66,9.7,1.0,6.2,55200.0,card,0
110964,2022-08-11,2026-04-18,35.0,Ostrava,ostrava,Student,Social Media,Plus,mobile,7.0,1077.71,5.7,1.0,8.4,13600.0,card,0
110965,2024-10-29,2026-04-17,18.0,Plzen,Plzen,Family,Paid Ads,Premium,mobile,9.0,1985.4,24.4,2.0,9.0,54100.0,card,0
110966,2024-12-12,2026-04-13,26.0,Other,Unknown,Family,Organic Search,Basic,mobile,4.0,884.14,1.4,3.0,3.9,30000.0,cash,0
110967,,2026-04-20,45.0,Brno,brno,Young Professional,Referral,Premium,desktop,15.0,8779.51,5.3,2.0,6.6,29700.0,card,0
110968,2023-05-18,2026-04-25,32.0,Brno,Brno,Family,Organic Search,Basic,mobile,5.0,598.54,9.8,2.0,5.7,41900.0,bank_transfer,0
110969,2025-09-01,2026-04-20,31.0,Prague,PRG,Small Business,Organic Search,Business,desktop,26.0,16270.41,5.2,0.0,7.5,65400.0,bank_transfer,0
110970,2024-04-01,2026-04-17,54.0,Prague,Prague,Retired,Paid Ads,Plus,mobile,9.0,1759.04,17.4,3.0,7.5,15700.0,cash,0
110971,2023-09-16,2026-04-15,52.0,Brno,brno,Young Professional,Partner,Plus,mobile,13.0,1816.06,14.9,0.0,7.7,44800.0,card,0
110972,,2026-04-16,29.0,Prague,prague,Family,Paid Ads,Plus,desktop,6.0,-999.0,11.1,0.0,5.9,72400.0,card,0
110973,2025-07-26,2026-04-07,57.0,Brno,BRN,Young Professional,Organic Search,Basic,desktop,13.0,2762.2,18.5,0.0,7.2,71000.0,bank_transfer,0
110974,2024-11-16,2026-04-26,35.0,Prague,Prague,Young Professional,Paid Ads,Business,mobile,12.0,5877.61,14.3,1.0,7.1,50100.0,bank_transfer,0
110975,2024-12-29,2026-04-20,48.0,Ostrava,ostrava,Young Professional,Referral,Premium,desktop,13.0,3230.23,25.6,0.0,8.9,34600.0,cash,0
110976,2025-05-26,2026-01-24,38.0,Brno,Brno,Small Business,Organic Search,Plus,mobile,0.0,-999.0,7.1,1.0,,92900.0,cash,0
110977,2025-10-20,2025-12-25,30.0,Brno,Brno,Retired,Paid Ads,Plus,desktop,0.0,0.0,22.8,4.0,4.5,44600.0,card,0
110978,2025-08-22,2026-03-31,48.0,Prague,Prague,Family,Organic Search,Plus,mobile,6.0,501.96,6.2,1.0,8.9,105700.0,card,0
110979,2025-02-21,2026-04-15,26.0,Prague,Praha,Retired,Organic Search,Plus,mobile,4.0,637.52,11.3,1.0,6.3,41300.0,card,0
110980,2022-01-19,2026-01-03,36.0,Plzen,plzeň,Family,Direct,Business,tablet,0.0,0.0,40.3,0.0,8.1,89900.0,bank_transfer,0
110981,2025-07-04,2025-10-29,38.0,Ostrava,ostrava,Small Business,Paid Ads,Basic,desktop,4.0,264.34,18.6,4.0,4.6,117100.0,paypal,1
110982,2025-08-12,2026-04-23,33.0,Prague,prague,Student,Organic Search,Plus,desktop,6.0,1520.2,3.5,1.0,8.8,22200.0,card,0
110983,2024-11-11,2026-04-23,20.0,Brno,BRN,Student,Email Campaign,Basic,desktop,6.0,361.83,27.5,3.0,4.3,8900.0,card,0
110984,,2026-04-17,45.0,Prague,Prague,Student,Organic Search,Basic,mobile,3.0,344.71,2.4,0.0,9.5,19100.0,paypal,0
110985,2023-03-26,2026-02-03,50.0,Liberec,liberec,Small Business,Partner,Basic,mobile,0.0,0.0,6.7,2.0,,63500.0,card,0
110986,2023-07-06,2026-04-03,40.0,Brno,Brno,Student,Partner,Basic,mobile,9.0,811.43,6.8,0.0,7.2,18900.0,card,0
110987,,2026-04-20,28.0,Brno,Brno,Family,Email Campaign,Basic,mobile,14.0,3624.14,9.3,1.0,7.6,49500.0,card,0
110988,2023-11-26,2026-04-13,66.0,Olomouc,Olomouc,Family,Partner,Basic,mobile,7.0,804.71,1.7,4.0,7.0,34000.0,card,0
110989,2023-08-10,2026-04-03,35.0,Brno,Brno,Small Business,,Basic,mobile,5.0,598.78,31.5,1.0,7.6,103000.0,card,0
110990,2023-12-22,2026-04-21,35.0,Brno,brno,Young Professional,Paid Ads,Plus,mobile,9.0,1845.72,18.0,1.0,5.3,35700.0,card,0
110991,2025-04-21,2026-04-22,18.0,Liberec,Liberec,Young Professional,Direct,Basic,mobile,4.0,256.85,1.8,3.0,5.6,38100.0,card,0
110992,,2026-04-20,22.0,Liberec,Liberec,Young Professional,Social Media,Basic,desktop,12.0,1870.68,22.9,2.0,8.0,39000.0,card,0
110993,2022-04-17,2026-04-24,53.0,Plzen,Plzen,Student,Email Campaign,Basic,tablet,8.0,318.89,14.6,3.0,6.6,25200.0,card,0
110994,2025-04-26,2026-04-16,81.0,Ostrava,Ostrava,Young Professional,Organic Search,Plus,mobile,17.0,4656.56,14.5,0.0,7.9,47800.0,card,0
110995,2024-02-15,2026-04-16,55.0,Prague,PRG,Young Professional,Referral,Basic,desktop,7.0,1228.83,15.4,,,66700.0,card,0
110996,2025-01-14,2026-03-30,24.0,Ostrava,Ostrava,Student,Paid Ads,Plus,mobile,4.0,374.59,22.9,1.0,6.1,25800.0,card,0
110997,2025-03-06,2026-04-20,44.0,Prague,Prague,Small Business,Organic Search,Basic,mobile,7.0,740.18,16.0,2.0,9.1,191600.0,card,0
110998,,2026-04-24,33.0,Olomouc,olomouc,Family,Referral,Premium,tablet,15.0,3672.39,11.0,1.0,7.7,50200.0,card,0
110999,2022-12-02,2026-03-25,33.0,Plzen,plzeň,Family,Paid Ads,Basic,desktop,3.0,290.91,31.3,2.0,,55000.0,bank_transfer,0
111000,2023-08-30,2026-03-23,21.0,Brno,BRN,Family,Referral,Basic,desktop,13.0,1678.09,1.5,1.0,5.9,57300.0,bank_transfer,0
111001,2024-04-17,2026-04-03,45.0,Ostrava,ostrava,Young Professional,Organic Search,Basic,mobile,5.0,1016.46,7.0,1.0,6.7,39200.0,bank_transfer,0
111002,2023-08-25,2026-04-19,22.0,Brno,Brno,Family,Email Campaign,Plus,desktop,11.0,2140.64,30.9,2.0,7.9,52600.0,bank_transfer,0
111003,,2026-04-22,18.0,Prague,Prague,Young Professional,Direct,Premium,mobile,17.0,10031.78,28.4,2.0,6.5,41000.0,paypal,0
111004,2023-06-24,2026-03-26,33.0,Liberec,Liberec,Small Business,Social Media,Plus,desktop,10.0,1915.76,26.1,1.0,7.2,54100.0,bank_transfer,0
111005,2024-12-31,2026-04-19,18.0,Other,other,Family,Organic Search,Premium,mobile,8.0,1616.38,15.7,0.0,9.4,50900.0,bank_transfer,0
111006,2022-01-24,2026-04-18,27.0,Other,Other,Small Business,Email Campaign,Premium,mobile,17.0,7665.41,5.3,0.0,9.1,45100.0,card,0
111007,2023-09-16,2026-04-21,46.0,Liberec,Liberec,Student,Direct,Plus,mobile,9.0,1235.9,2.5,0.0,5.9,18500.0,paypal,0
111008,2024-12-15,2026-04-13,53.0,Other,Unknown,Small Business,Paid Ads,Basic,desktop,5.0,364.69,20.8,3.0,5.0,96100.0,card,0
111009,2024-09-12,2026-04-16,46.0,Prague,PRG,Student,Referral,Basic,mobile,3.0,0.0,14.2,1.0,6.7,26500.0,card,0
111010,2022-08-11,2026-04-01,35.0,Liberec,liberec,Family,Organic Search,Plus,mobile,7.0,905.14,7.2,6.0,5.5,44900.0,card,0
111011,2022-06-28,2026-04-27,31.0,Brno,BRN,Young Professional,Referral,Premium,mobile,15.0,3039.71,9.1,0.0,10.0,50000.0,paypal,0
111012,2024-03-10,2026-04-24,26.0,Prague,Praha,Student,Organic Search,Basic,mobile,7.0,621.3,6.2,4.0,4.9,37300.0,bank_transfer,0
111013,2023-03-10,2026-04-29,57.0,Ostrava,ostrava,Young Professional,,Business,mobile,17.0,10446.72,17.2,0.0,8.7,25700.0,card,0
111014,2024-03-03,2026-04-01,22.0,Plzen,Plzen,Young Professional,Paid Ads,Basic,desktop,10.0,1568.3,14.1,3.0,6.1,43300.0,bank_transfer,0
111015,2024-06-02,2026-04-11,40.0,Ostrava,Ostrava,Student,Organic Search,Basic,unknown,3.0,266.66,2.5,3.0,6.5,10400.0,card,0
111016,2023-05-07,2026-04-25,46.0,Plzen,plzeň,Student,Direct,Plus,mobile,8.0,863.2,10.5,3.0,4.3,28100.0,card,0
111017,,2026-04-19,18.0,Olomouc,Olomouc,Retired,Social Media,Basic,mobile,1.0,261.3,15.4,1.0,7.3,27000.0,card,0
111018,,2026-01-23,18.0,Prague,Praha,Student,Social Media,,mobile,0.0,0.0,2.4,2.0,3.9,41700.0,card,0
111019,2024-08-18,2026-04-26,46.0,Plzen,Plzen,Young Professional,Referral,Basic,desktop,10.0,1800.71,18.1,0.0,8.2,63000.0,card,0
111020,,2026-04-29,19.0,Prague,PRG,Young Professional,Email Campaign,Basic,tablet,10.0,844.28,17.4,1.0,7.4,50700.0,card,0
111021,2025-06-26,2026-04-18,42.0,Brno,BRN,Young Professional,Paid Ads,Plus,tablet,5.0,743.79,20.0,1.0,6.6,34600.0,card,0
111022,2023-10-11,2025-11-15,27.0,Prague,Praha,Student,Referral,Business,mobile,0.0,0.0,10.7,1.0,5.6,29100.0,card,0
