customer_id,signup_date,last_active_date,age,region,city_raw,customer_segment,acquisition_channel,product_plan,device_type,monthly_sessions,avg_monthly_spend,discount_pct,support_tickets_90d,satisfaction_score,estimated_income_czk,payment_method,churned,satisfaction_missing,city_clean
108298,2024-09-23,2026-04-12,46,other,unknown,family,email campaign,basic,mobile,6,762.6,20.4,0,6.5,47500,card,0,0,unknown
108299,2022-10-13,2026-04-09,37,prague,prg,young professional,referral,plus,desktop,6,1225.16,13.6,1,5.4,38400,bank_transfer,0,0,prague
108300,2024-12-30,2026-04-14,36,plzen,plzeň,family,direct,basic,tablet,6,689.6,12.7,1,7.8,81000,bank_transfer,0,0,plzen
108301,2024-06-04,2026-03-27,24,plzen,pilsen,family,social media,business,mobile,12,3628.19,27.2,0,7.6,37300,unknown,0,0,plzen
108302,2023-02-01,2026-04-25,59,brno,brno,small business,social media,basic,mobile,8,689.39,22.0,3,4.8,101400,paypal,0,0,brno
108303,2022-01-26,2026-04-26,51,prague,prg,student,social media,basic,desktop,5,306.55,9.1,2,5.9,14700,card,0,0,prague
108304,2022-11-09,2026-04-21,48,brno,brn,retired,social media,business,tablet,12,4143.28,5.7,2,6.3,22900,card,0,0,brno
108305,2022-05-06,2026-04-17,37,ostrava,ostrava,small business,social media,business,desktop,20,27985.4,5.9,0,10.0,82900,bank_transfer,0,0,ostrava
108306,2025-12-02,2026-04-13,33,other,other,family,referral,plus,mobile,17,5322.32,27.8,0,6.3,51600,card,0,0,other
108307,2025-05-06,2026-04-18,28,brno,brno,small business,organic search,premium,mobile,14,3682.11,20.9,2,6.5,105300,card,0,0,brno
108308,,2026-04-22,57,prague,prague,family,paid ads,plus,mobile,6,1080.45,29.2,3,5.6,77000,card,0,0,prague
108311,2024-03-20,2026-04-22,18,brno,brno,retired,social media,basic,tablet,3,268.4,11.3,1,8.1,18200,card,0,0,brno
108312,2023-12-17,2026-04-16,35,brno,brn,small business,partner,basic,tablet,14,2056.32,8.2,0,7.6,81300,card,0,0,brno
108313,2023-03-26,2026-04-22,38,prague,praha,retired,referral,plus,desktop,9,1917.52,0.0,2,6.0,37600,card,0,0,prague
108314,2023-06-07,2026-04-23,21,prague,prague,student,organic search,business,mobile,13,4132.59,11.5,0,9.4,30300,bank_transfer,0,0,prague
108316,2024-09-12,2026-04-11,47,olomouc,olomouc,small business,direct,basic,desktop,12,1920.84,5.2,1,6.8,37100,bank_transfer,0,0,olomouc
108317,2023-10-20,2026-04-16,57,plzen,plzen,young professional,organic search,business,mobile,10,4902.52,2.9,0,10.0,37200,card,0,0,plzen
108318,2023-08-20,2026-04-25,42,prague,prague,small business,organic search,basic,mobile,7,706.44,3.6,2,5.2,120900,card,0,0,prague
108319,2022-04-10,2026-04-14,29,prague,prague,student,referral,plus,mobile,8,790.6,0.0,1,8.8,37000,card,0,0,prague
108320,2023-09-08,2026-04-24,25,other,other,student,paid ads,plus,mobile,6,490.17,22.2,1,8.3,14100,card,0,0,other
108322,2023-07-10,2026-04-22,38,prague,praha,student,referral,basic,unknown,6,1241.22,6.4,0,6.6,10200,card,0,0,prague
108323,,2026-04-27,41,brno,brno,family,direct,basic,mobile,5,538.15,11.1,1,6.4,91900,card,0,0,brno
108324,2023-05-06,2026-03-29,54,prague,prague,retired,direct,basic,mobile,7,331.33,32.2,1,7.0,36700,card,0,0,prague
108325,2022-09-12,2026-04-13,37,brno,brn,young professional,organic search,basic,tablet,12,1739.77,17.3,1,6.8,35400,card,0,1,brno
108326,2023-01-16,2026-04-10,29,olomouc,olomouc,family,paid ads,premium,mobile,16,3174.81,16.9,0,8.7,34300,card,0,0,olomouc
108327,2024-06-10,2026-04-15,23,prague,praha,young professional,direct,basic,desktop,6,711.72,13.8,3,5.9,37200,paypal,0,0,prague
108328,2023-06-26,2026-04-29,35,brno,brn,young professional,social media,business,mobile,14,6473.37,5.1,0,7.9,44100,card,0,0,brno
108330,2024-04-04,2026-04-06,30,prague,praha,retired,referral,plus,desktop,9,846.22,10.4,1,7.8,29700,card,0,0,prague
108331,2024-05-28,2026-04-23,22,prague,prague,student,email campaign,basic,mobile,4,434.37,2.4,1,4.5,61500,card,0,0,prague
108332,2025-09-14,2025-06-18,35,ostrava,ostrava,small business,social media,basic,mobile,9,1016.48,7.4,2,2.9,90500,bank_transfer,1,0,ostrava
108333,2025-02-12,2026-04-24,44,other,other,young professional,direct,basic,mobile,6,530.6,11.6,0,6.8,52800,card,0,1,other
108334,2025-07-23,2026-04-16,43,brno,brno,young professional,partner,basic,desktop,8,781.57,20.7,3,4.5,25300,card,0,0,brno
108335,2022-10-08,2026-04-16,47,brno,brno,young professional,email campaign,plus,desktop,9,965.73,22.7,0,7.8,28300,bank_transfer,0,0,brno
108336,2025-07-22,2026-04-12,26,prague,prg,young professional,social media,basic,tablet,7,382.22,17.0,1,6.0,39100,card,0,0,prague
108337,2024-02-12,2026-04-14,56,olomouc,olomouc,family,organic search,plus,tablet,12,1297.64,7.6,3,6.6,61400,bank_transfer,0,0,olomouc
108338,2024-04-22,2026-04-19,47,prague,prague,small business,email campaign,basic,mobile,11,1047.74,5.7,3,6.2,90600,bank_transfer,0,0,prague
108339,2023-12-20,2026-04-13,46,olomouc,olomouc,small business,referral,plus,mobile,10,1211.74,17.1,3,6.3,42700,card,0,0,olomouc
108341,2022-07-30,2026-04-25,40,prague,prg,student,direct,basic,desktop,8,712.5,4.9,4,6.4,24700,card,0,0,prague
108342,2023-12-28,2026-04-20,36,brno,brno,student,paid ads,premium,mobile,6,526.94,12.9,0,6.8,25600,card,0,1,brno
108343,,2026-04-27,56,plzen,pilsen,young professional,direct,business,mobile,17,3928.26,20.6,2,7.5,22400,card,0,0,plzen
108345,2022-01-26,2026-04-28,35,plzen,plzen,family,referral,basic,mobile,14,1431.52,20.9,2,8.3,65000,card,0,0,plzen
108346,2022-01-27,2026-04-03,53,olomouc,olomouc,young professional,organic search,basic,desktop,4,326.54,10.5,3,5.1,19300,card,0,0,olomouc
108348,2025-01-11,2026-04-20,30,other,other,student,direct,premium,desktop,5,931.28,17.0,3,5.1,22600,bank_transfer,0,0,other
108349,2023-11-13,2026-04-27,26,prague,praha,small business,social media,premium,mobile,12,2974.96,11.6,0,9.5,154000,paypal,0,0,prague
108350,2023-02-17,2026-04-21,41,prague,prague,student,paid ads,basic,mobile,4,194.29,40.4,0,6.5,12500,card,0,0,prague
108351,2022-06-16,2026-04-28,32,prague,praha,retired,unknown,basic,desktop,6,753.94,0.0,2,5.6,52000,paypal,0,0,prague
108352,,2026-04-26,44,other,other,young professional,email campaign,premium,mobile,15,4805.97,6.9,2,6.5,45500,card,0,0,other
108353,2022-08-17,2026-04-27,59,prague,prg,family,organic search,plus,unknown,8,2165.4,1.9,2,5.9,37000,paypal,0,0,prague
108354,2023-01-02,2026-04-25,52,liberec,liberec,student,organic search,business,mobile,13,5559.04,3.8,2,8.4,23900,card,0,0,liberec
108355,2023-06-12,2026-04-10,18,prague,prague,young professional,paid ads,basic,desktop,3,160.09,47.4,3,4.9,57500,card,0,0,prague
108356,,2026-04-18,47,liberec,liberec,small business,organic search,basic,mobile,6,1159.78,13.1,3,7.2,66500,unknown,0,0,liberec
108357,,2026-04-17,48,prague,prague,retired,social media,business,mobile,17,7242.5,9.0,0,9.8,42200,card,0,0,prague
108358,,2026-04-09,34,olomouc,olomouc,small business,referral,basic,mobile,12,454.48,19.7,1,8.4,84700,paypal,0,0,olomouc
108360,2024-01-02,2026-04-27,42,brno,brn,small business,social media,basic,desktop,1,71.86,12.2,1,6.5,66100,cash,0,0,brno
108361,2024-08-22,2026-04-26,18,ostrava,ostrava,young professional,email campaign,plus,mobile,12,2771.57,1.4,2,5.5,30000,unknown,0,0,ostrava
108362,2025-07-29,2026-04-20,40,prague,prague,family,social media,basic,mobile,9,1728.0,7.4,1,7.1,60200,paypal,0,0,prague
108363,2022-05-13,2026-04-23,34,prague,prg,family,paid ads,plus,desktop,5,934.25,26.0,0,6.4,35200,paypal,0,0,prague
108365,2024-09-01,2026-04-08,43,ostrava,ostrava,student,direct,basic,mobile,9,740.78,4.7,4,4.1,18500,card,0,0,ostrava
108366,2022-09-26,2026-04-08,46,prague,prague,young professional,referral,plus,desktop,14,4685.92,5.4,3,6.4,45700,card,0,0,prague
108367,2025-12-06,2026-04-12,47,other,unknown,family,email campaign,basic,mobile,8,391.79,6.3,3,5.8,52900,bank_transfer,0,0,unknown
108368,2023-11-04,2026-04-12,47,other,other,family,partner,business,tablet,18,4944.26,22.0,0,8.1,25600,card,0,0,other
108369,2024-03-01,2026-04-19,23,prague,praha,student,paid ads,premium,desktop,5,1011.21,25.1,2,5.6,19000,bank_transfer,0,0,prague
108370,,2026-04-22,24,prague,prg,family,social media,plus,mobile,7,831.78,13.5,3,6.3,72900,card,0,0,prague
108371,2022-04-27,2025-12-28,42,other,other,young professional,social media,plus,mobile,4,329.72,18.2,5,5.1,44300,card,1,0,other
108372,2024-03-08,2026-04-20,52,brno,brno,student,referral,business,unknown,19,4815.1,16.6,0,9.0,30700,paypal,0,0,brno
108373,2025-03-13,2026-03-21,43,brno,brno,retired,direct,basic,desktop,4,613.9,1.8,1,7.3,33800,card,0,0,brno
108375,2024-07-17,2026-03-10,45,brno,brn,family,referral,business,tablet,14,8215.67,9.4,1,8.6,40700,bank_transfer,0,0,brno
108376,,2026-04-18,18,other,other,family,organic search,plus,mobile,10,1203.92,5.2,2,7.3,58600,card,0,0,other
108377,2023-02-26,2026-03-14,47,plzen,plzeň,young professional,paid ads,basic,mobile,5,533.79,29.4,4,5.9,57800,cash,1,0,plzen
108378,,2026-04-23,31,ostrava,ostrava,young professional,social media,basic,desktop,9,895.68,3.8,1,7.6,24700,bank_transfer,0,0,ostrava
108379,2023-10-08,2026-02-23,42,ostrava,ostrava,young professional,email campaign,basic,tablet,6,822.42,7.9,1,6.7,30100,paypal,0,0,ostrava
108380,2023-07-12,2026-04-13,65,prague,praha,young professional,direct,basic,desktop,10,608.39,10.7,2,7.9,50800,card,0,0,prague
108381,2022-02-19,2026-04-02,33,liberec,liberec,young professional,organic search,basic,desktop,7,305.87,0.8,3,4.6,60000,bank_transfer,0,0,liberec
108382,2023-11-09,2026-04-29,28,plzen,plzeň,student,organic search,premium,mobile,9,1615.46,5.3,0,8.0,22800,bank_transfer,0,0,plzen
108383,2022-04-16,2026-04-12,32,prague,praha,student,paid ads,basic,mobile,2,75.44,20.6,3,7.4,17600,card,0,0,prague
108384,,2026-04-17,18,other,unknown,student,paid ads,basic,desktop,5,370.94,26.2,2,8.3,13200,paypal,0,0,unknown
108385,2023-10-20,2026-04-21,25,olomouc,olomouc,family,paid ads,premium,desktop,12,3941.55,31.1,1,9.1,51500,bank_transfer,0,0,olomouc
108386,,2026-04-29,52,brno,brn,family,direct,plus,desktop,12,2562.55,8.7,1,6.2,41100,card,0,0,brno
108387,2024-12-31,2026-03-14,18,brno,brn,retired,referral,plus,desktop,9,790.57,22.8,1,7.7,25600,card,0,0,brno
108388,,2026-04-11,30,ostrava,ostrava,young professional,social media,plus,desktop,11,998.71,21.6,3,7.0,17700,bank_transfer,0,0,ostrava
108389,,2026-04-16,41,prague,praha,young professional,email campaign,plus,mobile,12,1998.5,7.3,1,8.1,38800,cash,0,0,prague
108390,2023-03-22,2026-04-16,33,other,other,family,referral,plus,desktop,12,3807.92,0.6,0,7.9,83500,paypal,0,0,other
108391,2025-04-24,2025-10-18,56,other,unknown,retired,direct,basic,desktop,4,254.48,6.7,3,5.7,27400,paypal,1,0,unknown
108393,2022-05-30,2026-04-23,34,ostrava,ostrava,young professional,paid ads,basic,desktop,7,1371.71,8.2,4,4.9,47800,bank_transfer,0,0,ostrava
108394,2025-06-23,2026-03-19,40,other,unknown,young professional,social media,basic,desktop,7,1473.21,16.8,1,6.4,18800,card,0,0,unknown
108395,2024-02-13,2026-04-24,42,prague,prague,young professional,paid ads,premium,desktop,18,4702.79,9.7,1,10.0,27500,card,0,0,prague
108396,,2026-04-25,38,ostrava,ostrava,student,organic search,basic,mobile,5,436.2,11.5,2,7.3,18300,card,0,0,ostrava
108397,2025-07-25,2026-04-21,37,prague,praha,young professional,organic search,business,mobile,12,7701.17,12.3,0,8.4,78300,card,0,0,prague
108399,,2026-04-17,23,liberec,liberec,young professional,organic search,premium,desktop,12,4164.21,8.4,1,6.9,35900,paypal,0,0,liberec
108400,2025-02-01,2026-04-23,46,prague,praha,small business,email campaign,plus,desktop,15,2681.31,14.0,0,9.1,125400,bank_transfer,0,0,prague
108401,2024-08-03,2026-04-12,51,other,other,family,referral,premium,desktop,19,10653.09,2.6,1,7.4,65600,card,0,0,other
108402,2023-08-24,2026-04-07,55,brno,brno,family,referral,basic,mobile,6,413.58,15.6,1,9.1,63500,unknown,0,0,brno
108403,2023-10-15,2026-04-22,19,other,other,family,organic search,basic,desktop,7,640.54,1.5,4,4.4,36600,bank_transfer,0,0,other
108404,2023-12-26,2026-04-13,27,other,unknown,young professional,organic search,business,unknown,15,5208.52,9.0,0,10.0,54000,paypal,0,0,unknown
108405,2022-08-21,2026-04-16,57,liberec,liberec,young professional,referral,premium,mobile,20,5708.05,0.0,0,9.6,45700,card,0,0,liberec
108406,2025-11-18,2026-04-27,33,other,other,small business,paid ads,basic,desktop,5,327.98,30.2,3,4.8,48600,card,0,0,other
108407,2022-09-08,2026-04-24,46,brno,brn,small business,social media,plus,desktop,8,1774.33,2.4,1,8.4,156800,bank_transfer,0,0,brno
108408,2022-03-20,2026-04-14,82,brno,brn,family,referral,basic,desktop,7,533.17,0.0,3,4.2,50500,card,0,0,brno
108409,2024-12-11,2026-04-08,52,prague,prague,young professional,direct,basic,mobile,13,2106.74,24.2,0,9.0,45700,bank_transfer,0,0,prague
108410,2024-06-16,2026-03-20,35,brno,brno,young professional,direct,plus,tablet,8,915.53,9.4,2,6.1,39600,card,0,0,brno
108411,2024-07-09,2026-04-10,36,ostrava,ostrava,young professional,referral,premium,desktop,15,3391.19,4.8,2,7.6,48400,card,0,0,ostrava
108412,,2026-04-21,45,other,other,young professional,direct,basic,mobile,6,1464.32,0.8,3,6.5,29000,card,0,0,other
108413,2022-08-14,2026-04-17,18,ostrava,ostrava,small business,direct,plus,desktop,11,1416.01,22.3,1,5.3,73600,paypal,0,0,ostrava
108414,2024-12-10,2026-04-26,44,olomouc,olomouc,young professional,paid ads,basic,mobile,9,1137.9,22.3,0,8.3,39400,card,0,0,olomouc
108415,2025-04-24,2026-04-25,34,prague,prg,young professional,partner,plus,mobile,11,837.16,4.3,0,9.0,56300,paypal,0,0,prague
108416,2024-11-23,2026-04-23,37,other,other,student,unknown,plus,desktop,12,1662.86,19.1,0,6.6,15600,bank_transfer,0,0,other
108417,2024-03-13,2026-04-29,39,plzen,pilsen,family,organic search,plus,desktop,9,1466.8,11.8,0,6.8,56500,card,0,0,plzen
108418,,2026-04-18,58,liberec,liberec,retired,organic search,plus,mobile,7,1097.02,11.9,1,6.9,47600,card,0,0,liberec
108419,2022-05-11,2026-04-04,41,other,unknown,young professional,organic search,plus,mobile,9,3500.64,10.2,2,6.6,42100,bank_transfer,0,0,unknown
108420,2024-10-19,2026-03-23,41,other,other,small business,paid ads,business,desktop,15,6246.82,18.6,1,7.7,71000,card,0,0,other
108421,2023-09-24,2026-04-06,47,ostrava,ostrava,small business,email campaign,premium,unknown,21,7782.78,17.9,1,8.9,62100,card,0,0,ostrava
108422,2024-04-17,2026-04-10,39,other,other,small business,referral,premium,mobile,22,9542.36,5.4,2,6.6,40300,card,0,0,other
108423,2024-01-29,2026-04-12,47,plzen,plzen,student,paid ads,basic,mobile,4,263.14,30.4,3,2.8,33800,card,0,0,plzen
108424,2025-12-26,2026-04-14,37,olomouc,olomouc,young professional,organic search,basic,mobile,9,980.95,8.4,1,8.1,31700,card,0,0,olomouc
108425,2023-12-05,2026-03-25,53,plzen,plzen,family,paid ads,basic,mobile,6,221.16,26.5,2,6.7,26000,paypal,0,0,plzen
108426,2023-05-12,2026-04-15,55,brno,brn,young professional,organic search,business,mobile,22,14252.47,4.9,2,8.1,43300,card,0,0,brno
108427,2025-11-27,2026-04-12,47,brno,brno,family,organic search,plus,mobile,9,1005.57,10.9,3,8.5,53700,bank_transfer,0,0,brno
108428,2022-11-19,2026-04-02,18,ostrava,ostrava,young professional,direct,basic,tablet,12,1399.01,15.1,1,6.6,25400,bank_transfer,0,0,ostrava
108429,2025-05-18,2026-04-13,40,other,other,young professional,email campaign,plus,mobile,10,2290.52,20.3,1,6.9,37700,bank_transfer,0,0,other
108430,2023-09-07,2026-04-25,18,ostrava,ostrava,family,partner,plus,mobile,11,2023.3,7.4,1,7.3,63200,card,0,0,ostrava
108431,2022-11-25,2026-04-06,43,ostrava,ostrava,student,direct,premium,mobile,14,3498.99,18.8,0,9.3,21100,card,0,0,ostrava
108432,2025-10-27,2026-04-18,59,brno,brno,small business,direct,basic,mobile,9,543.12,27.7,1,6.0,77900,cash,0,0,brno
108433,,2026-04-21,53,prague,prague,family,organic search,plus,desktop,7,1188.46,0.3,2,5.6,79900,bank_transfer,0,0,prague
108434,2024-04-14,2026-04-19,35,plzen,pilsen,young professional,social media,basic,mobile,9,542.54,11.3,1,6.0,44400,card,0,0,plzen
108435,2023-10-13,2026-04-24,36,ostrava,ostrava,young professional,social media,plus,desktop,7,1063.34,17.6,2,5.0,35200,card,0,0,ostrava
108438,2024-08-22,2026-04-23,35,ostrava,ostrava,family,email campaign,basic,mobile,6,908.16,10.1,4,5.4,26600,card,0,0,ostrava
108440,2025-01-19,2026-04-26,25,prague,prague,young professional,organic search,premium,desktop,21,3545.55,17.9,1,9.8,72300,card,0,0,prague
108441,2022-01-29,2026-04-24,22,olomouc,olomouc,young professional,paid ads,basic,mobile,12,1108.28,22.8,4,4.0,31300,paypal,0,0,olomouc
108442,2023-12-23,2026-04-25,66,other,other,young professional,organic search,business,mobile,15,9010.59,7.4,0,8.4,34800,card,0,0,other
108443,2022-11-29,2026-04-17,40,other,unknown,family,email campaign,basic,tablet,6,421.45,15.0,1,6.5,44800,bank_transfer,0,0,unknown
108444,2025-08-13,2026-04-11,48,brno,brno,retired,referral,basic,mobile,7,611.67,30.6,0,5.9,30800,card,0,0,brno
108445,2025-02-27,2026-04-21,50,olomouc,olomouc,retired,organic search,premium,desktop,7,1142.12,25.6,1,8.2,40300,paypal,0,0,olomouc
108446,2025-08-09,2026-04-25,59,prague,prg,young professional,social media,basic,mobile,8,869.66,12.2,0,7.7,33700,card,0,0,prague
108447,2025-04-11,2026-04-24,59,prague,praha,student,organic search,premium,mobile,11,2742.69,8.0,5,6.0,53200,bank_transfer,0,0,prague
108448,2024-08-01,2026-04-18,50,other,other,small business,direct,basic,desktop,8,710.26,16.6,0,5.7,56500,bank_transfer,0,0,other
108449,2024-11-13,2026-04-14,18,other,other,retired,social media,basic,mobile,1,91.0,20.0,2,4.9,32600,bank_transfer,0,0,other
108450,2025-01-27,2026-04-11,50,prague,prg,student,referral,premium,mobile,11,3443.35,24.2,1,7.7,25200,bank_transfer,0,0,prague
108451,2025-11-30,2026-03-27,33,brno,brno,small business,paid ads,plus,mobile,6,513.34,11.3,0,8.0,84200,card,0,0,brno
108453,,2026-04-19,33,prague,prg,student,paid ads,basic,mobile,7,624.7,5.9,1,7.1,30100,bank_transfer,0,0,prague
108454,2025-04-12,2026-04-15,40,other,other,retired,paid ads,plus,mobile,6,1246.01,19.4,2,6.2,32400,card,0,0,other
108455,2022-01-29,2026-04-08,18,prague,praha,student,direct,premium,desktop,8,1239.28,19.7,0,8.9,28300,card,0,0,prague
108456,2024-07-19,2026-04-21,43,other,other,student,organic search,plus,mobile,8,602.14,24.3,4,6.6,11100,bank_transfer,0,0,other
108457,,2026-04-11,53,other,other,retired,paid ads,plus,desktop,6,1038.18,12.8,4,5.7,20600,card,0,0,other
108458,2024-10-10,2026-04-27,39,olomouc,olomouc,young professional,social media,basic,desktop,11,1795.41,10.6,1,7.2,22100,bank_transfer,0,0,olomouc
108459,2023-10-17,2026-03-15,24,other,other,family,email campaign,plus,tablet,9,2709.98,5.6,3,3.8,34600,card,0,0,other
108460,2024-04-07,2026-04-05,46,prague,prg,retired,organic search,basic,mobile,6,843.66,3.6,2,7.6,24700,card,0,0,prague
108461,2022-12-17,2026-04-24,38,brno,brno,retired,direct,premium,tablet,14,2076.02,6.3,1,9.0,48800,card,0,0,brno
108462,,2026-04-23,61,ostrava,ostrava,student,organic search,basic,mobile,4,233.64,2.4,3,5.5,26100,bank_transfer,0,0,ostrava
108463,2022-10-26,2026-04-01,18,liberec,liberec,family,organic search,basic,desktop,6,660.94,11.4,1,7.5,113300,bank_transfer,0,0,liberec
108464,2025-04-30,2026-02-27,18,plzen,pilsen,student,email campaign,basic,desktop,5,493.17,2.5,0,6.7,30900,bank_transfer,0,0,plzen
108465,2022-03-05,2026-04-27,37,olomouc,olomouc,student,email campaign,basic,mobile,4,210.01,7.1,3,5.0,10900,card,0,0,olomouc
108467,2024-02-09,2026-04-18,42,other,other,young professional,unknown,plus,mobile,17,1681.24,0.0,1,8.5,20000,card,0,0,other
108468,,2026-04-26,43,other,other,student,paid ads,basic,desktop,2,135.29,19.4,4,5.5,25900,bank_transfer,0,0,other
108469,2024-04-13,2026-03-17,58,liberec,liberec,family,direct,premium,desktop,18,3397.19,12.3,3,7.2,70000,card,0,0,liberec
108470,,2026-03-29,35,other,other,student,social media,business,desktop,12,4235.81,22.6,0,10.0,18400,cash,0,0,other
108471,2025-06-09,2026-04-02,44,prague,prague,retired,partner,premium,desktop,11,2907.05,9.4,1,6.6,34500,card,0,0,prague
108472,2025-05-03,2026-03-28,21,prague,praha,family,referral,basic,desktop,7,417.34,13.2,1,6.7,76900,cash,0,0,prague
108473,2023-05-21,2026-04-17,70,other,other,young professional,referral,basic,desktop,7,1064.48,5.3,3,4.6,53900,bank_transfer,0,0,other
108474,2025-09-19,2026-04-19,52,other,unknown,young professional,email campaign,basic,mobile,8,1449.83,10.3,0,8.8,33800,bank_transfer,0,0,unknown
108475,,2026-04-04,49,brno,brn,retired,partner,basic,desktop,3,415.4,3.0,0,6.8,18600,card,0,0,brno
108476,2025-08-20,2026-04-28,28,brno,brn,small business,direct,basic,mobile,13,2248.22,19.7,2,6.3,45800,cash,0,0,brno
108477,2024-04-12,2026-04-16,56,liberec,liberec,retired,paid ads,premium,mobile,7,691.42,30.3,0,8.0,19100,unknown,0,0,liberec
108478,2025-09-08,2026-04-05,51,ostrava,ostrava,young professional,partner,premium,mobile,16,5280.52,14.5,2,7.7,41600,bank_transfer,0,0,ostrava
108479,2024-05-07,2026-04-23,46,brno,brn,small business,organic search,plus,desktop,15,2079.94,13.7,0,9.2,117800,unknown,0,0,brno
108481,2024-03-16,2026-02-11,24,prague,prague,family,direct,plus,desktop,12,1927.52,19.5,1,7.2,66300,card,0,0,prague
108482,,2026-03-07,37,plzen,plzeň,family,paid ads,plus,mobile,9,3266.19,15.5,5,3.2,58100,card,0,0,plzen
108483,2024-01-31,2026-04-11,28,prague,prg,family,paid ads,plus,desktop,9,1009.23,27.6,1,6.8,45800,card,0,0,prague
108484,2024-04-12,2026-04-16,43,other,other,family,partner,plus,mobile,3,641.04,6.8,3,5.6,35300,card,0,0,other
108485,2025-11-29,2026-04-19,24,other,other,student,referral,basic,mobile,3,183.9,16.5,2,7.1,15900,card,0,0,other
108486,2022-10-10,2026-04-19,29,ostrava,ostrava,student,direct,plus,mobile,8,1570.43,6.5,1,6.7,9400,card,0,0,ostrava
108487,,2026-04-25,18,prague,prague,retired,paid ads,business,mobile,16,4817.4,17.9,1,5.2,35600,card,0,0,prague
108489,,2026-04-22,44,plzen,plzeň,retired,paid ads,basic,desktop,4,535.47,11.1,6,4.3,22700,card,0,0,plzen
108490,2024-10-11,2026-04-18,31,prague,prague,family,social media,plus,desktop,10,3736.37,10.1,1,5.6,72700,card,0,0,prague
108491,2024-10-20,2025-10-13,18,plzen,plzen,student,direct,plus,desktop,3,175.36,22.1,3,5.0,18700,cash,1,0,plzen
108492,2023-07-10,2026-02-15,18,brno,brn,young professional,partner,basic,mobile,5,630.87,8.5,1,8.9,28100,card,0,0,brno
108493,,2026-03-29,39,other,other,small business,referral,plus,desktop,14,5901.69,4.1,3,4.3,65700,bank_transfer,0,0,other
108494,,2026-04-26,51,plzen,plzeň,student,organic search,plus,desktop,6,1032.66,21.6,1,6.4,31400,card,0,0,plzen
108495,,2026-04-17,25,brno,brno,student,organic search,basic,mobile,1,96.04,6.8,3,4.6,15200,paypal,0,0,brno
108496,2023-10-01,2026-03-28,54,other,other,student,organic search,basic,desktop,5,375.76,7.6,1,5.5,16400,card,0,0,other
108497,2023-01-14,2026-04-20,60,ostrava,ostrava,young professional,email campaign,plus,tablet,12,2323.92,7.1,2,5.6,19600,bank_transfer,0,0,ostrava
108498,2023-11-11,2026-04-08,44,other,other,student,social media,basic,desktop,1,94.56,12.2,0,5.7,16200,card,0,0,other
108499,2023-05-21,2026-04-13,52,prague,prague,student,email campaign,basic,mobile,3,375.24,2.0,3,4.7,48600,card,0,0,prague
108500,2024-06-17,2026-03-29,23,brno,brn,family,partner,premium,desktop,11,3977.49,11.7,1,6.3,53000,card,0,0,brno
108502,,2026-04-25,62,brno,brno,retired,email campaign,basic,desktop,9,1102.95,6.1,0,5.7,23500,card,0,0,brno
108503,2024-08-19,2026-04-17,25,other,other,small business,referral,basic,mobile,10,399.84,19.7,1,7.7,56200,cash,0,0,other
108504,2025-06-25,2026-04-10,53,other,other,student,referral,plus,mobile,10,719.91,5.3,1,6.9,12200,card,0,0,other
108505,2022-10-29,2026-04-15,43,other,other,young professional,direct,plus,mobile,15,1900.04,7.5,0,8.7,48300,paypal,0,0,other
108506,,2026-04-26,61,liberec,liberec,student,social media,plus,desktop,7,1028.57,28.1,5,3.1,30600,card,0,0,liberec
108507,2022-08-03,2026-04-20,48,prague,prg,family,unknown,business,mobile,16,25925.1,1.6,1,8.6,52000,paypal,0,0,prague
108508,2025-03-27,2026-04-17,23,prague,prague,small business,organic search,plus,mobile,18,1595.75,15.4,0,6.1,87000,card,0,0,prague
108509,,2026-04-14,33,prague,prague,family,social media,plus,mobile,5,464.64,14.9,0,10.0,98400,card,0,0,prague
108510,2023-01-28,2026-04-18,47,olomouc,olomouc,young professional,unknown,basic,desktop,5,1153.96,27.4,0,6.8,37200,card,0,1,olomouc
108511,2025-01-13,2026-04-13,31,brno,brno,retired,social media,basic,desktop,2,339.37,5.8,2,6.5,60800,paypal,0,0,brno
108512,,2026-04-04,52,brno,brno,family,referral,basic,desktop,6,436.96,2.4,1,6.3,63700,card,0,0,brno
108513,2024-12-28,2026-04-14,39,other,unknown,student,organic search,basic,mobile,7,593.63,7.1,1,6.5,21000,bank_transfer,0,0,unknown
108514,2023-09-03,2025-07-30,52,olomouc,olomouc,family,direct,basic,mobile,8,614.86,15.9,1,8.0,59900,paypal,1,0,olomouc
108515,2025-10-02,2026-04-19,53,prague,prague,student,social media,plus,mobile,7,1245.51,1.7,0,6.8,25400,bank_transfer,0,1,prague
108516,2024-10-05,2026-04-16,42,prague,praha,student,direct,premium,desktop,11,2162.64,5.6,1,6.4,21800,bank_transfer,0,0,prague
108517,,2026-04-13,36,other,other,family,direct,plus,desktop,12,2248.8,5.5,0,7.4,37000,cash,0,0,other
108518,2023-12-29,2026-04-17,31,other,unknown,family,referral,premium,desktop,14,9164.22,10.6,0,7.4,40800,card,0,0,unknown
108520,2023-02-27,2026-04-14,60,other,other,family,direct,plus,mobile,13,3439.46,16.2,3,6.8,39300,bank_transfer,0,1,other
108521,2025-04-12,2026-04-19,39,brno,brn,small business,social media,basic,desktop,8,1682.5,25.2,1,5.3,58800,paypal,0,0,brno
